date,count,drug,expected_count,residual,zscore,is_anomaly_zscore,isolation_forest_score,is_anomaly_isoforest,is_anomaly_high_confidence
2022-12-08,24,amoxicillin,29.71,-5.71,-1.02,False,-0.123,False,False
2022-12-09,16,amoxicillin,29.41,-13.41,-1.8,False,-0.097,False,False
2022-12-10,9,amoxicillin,8.27,0.73,-0.08,False,-0.097,False,False
2022-12-11,1,amoxicillin,4.49,-3.49,-0.55,False,-0.108,False,False
2022-12-12,23,amoxicillin,26.34,-3.34,-0.53,False,-0.11,False,False
2022-12-13,26,amoxicillin,28.34,-2.34,-0.4,False,-0.117,False,False
2022-12-14,16,amoxicillin,27.07,-11.07,-1.38,False,-0.069,False,False
2022-12-15,25,amoxicillin,27.81,-2.81,-0.38,False,-0.109,False,False
2022-12-16,34,amoxicillin,27.65,6.35,0.69,False,-0.099,False,False
2022-12-17,7,amoxicillin,7.47,-0.47,-0.16,False,-0.123,False,False
2022-12-18,4,amoxicillin,3.63,0.37,-0.06,False,-0.118,False,False
2022-12-19,32,amoxicillin,25.68,6.32,0.7,False,-0.107,False,False
2022-12-20,29,amoxicillin,28.15,0.85,0.03,False,-0.137,False,False
2022-12-21,25,amoxicillin,27.03,-2.03,-0.32,False,-0.12,False,False
2022-12-22,24,amoxicillin,28.22,-4.22,-0.61,False,-0.128,False,False
2022-12-23,31,amoxicillin,27.99,3.01,0.57,False,-0.121,False,False
2022-12-24,8,amoxicillin,7.65,0.35,0.1,False,-0.117,False,False
2022-12-25,6,amoxicillin,3.85,2.15,0.4,False,-0.109,False,False
2022-12-26,23,amoxicillin,25.98,-2.98,-0.49,False,-0.103,False,False
2022-12-27,40,amoxicillin,28.0,12.0,1.92,False,-0.069,False,False
2022-12-28,24,amoxicillin,27.43,-3.43,-0.52,False,-0.118,False,False
2022-12-29,30,amoxicillin,28.54,1.46,0.29,False,-0.12,False,False
2022-12-30,29,amoxicillin,28.59,0.41,0.15,False,-0.118,False,False
2022-12-31,9,amoxicillin,8.12,0.88,0.24,False,-0.101,False,False
2023-01-01,0,amoxicillin,4.35,-4.35,-0.67,False,-0.087,False,False
2023-01-02,23,amoxicillin,26.16,-3.16,-0.42,False,-0.112,False,False
2023-01-03,42,amoxicillin,28.17,13.83,2.28,False,-0.044,False,False
2023-01-04,26,amoxicillin,27.69,-1.69,-0.26,False,-0.111,False,False
2023-01-05,31,amoxicillin,28.89,2.11,0.48,False,-0.108,False,False
2023-01-06,22,amoxicillin,28.97,-6.97,-1.12,False,-0.113,False,False
2023-01-07,11,amoxicillin,8.14,2.86,0.58,False,-0.087,False,False
2023-01-08,2,amoxicillin,4.46,-2.46,-0.48,False,-0.112,False,False
2023-01-09,23,amoxicillin,26.37,-3.37,-0.63,False,-0.119,False,False
2023-01-10,27,amoxicillin,28.37,-1.37,-0.25,False,-0.124,False,False
2023-01-11,24,amoxicillin,27.14,-3.14,-0.61,False,-0.128,False,False
2023-01-12,20,amoxicillin,28.27,-8.27,-1.52,False,-0.109,False,False
2023-01-13,47,amoxicillin,27.84,19.16,3.1,True,-0.013,False,False
2023-01-14,6,amoxicillin,8.29,-2.29,-0.51,False,-0.077,False,False
2023-01-15,1,amoxicillin,4.36,-3.36,-0.64,False,-0.093,False,False
2023-01-16,25,amoxicillin,26.23,-1.23,-0.27,False,-0.079,False,False
2023-01-17,29,amoxicillin,28.33,0.67,0.05,False,-0.098,False,False
2023-01-18,25,amoxicillin,27.2,-2.2,-0.4,False,-0.092,False,False
2023-01-19,30,amoxicillin,28.38,1.62,0.26,False,-0.077,False,False
2023-01-20,38,amoxicillin,28.43,9.57,1.5,False,-0.088,False,False
2023-01-21,7,amoxicillin,8.41,-1.41,-0.34,False,-0.105,False,False
2023-01-22,8,amoxicillin,4.53,3.47,0.47,False,-0.089,False,False
2023-01-23,22,amoxicillin,26.72,-4.72,-0.85,False,-0.114,False,False
2023-01-24,24,amoxicillin,28.66,-4.66,-0.8,False,-0.132,False,False
2023-01-25,18,amoxicillin,27.27,-9.27,-1.46,False,-0.111,False,False
2023-01-26,27,amoxicillin,28.1,-1.1,-0.12,False,-0.138,False,False
2023-01-27,34,amoxicillin,28.02,5.98,1.01,False,-0.089,False,False
2023-01-28,10,amoxicillin,7.83,2.17,0.37,False,-0.082,False,False
2023-01-29,2,amoxicillin,4.12,-2.12,-0.32,False,-0.134,False,False
2023-01-30,28,amoxicillin,26.04,1.96,0.34,False,-0.128,False,False
2023-01-31,32,amoxicillin,28.3,3.7,0.59,False,-0.131,False,False
2023-02-01,23,amoxicillin,27.32,-4.32,-0.73,False,-0.117,False,False
2023-02-02,25,amoxicillin,28.39,-3.39,-0.53,False,-0.132,False,False
2023-02-03,20,amoxicillin,28.2,-8.2,-1.32,False,-0.121,False,False
2023-02-04,5,amoxicillin,7.31,-2.31,-0.26,False,-0.123,False,False
2023-02-05,3,amoxicillin,3.39,-0.39,0.04,False,-0.134,False,False
2023-02-06,27,amoxicillin,25.39,1.61,0.41,False,-0.128,False,False
2023-02-07,21,amoxicillin,27.64,-6.64,-1.04,False,-0.117,False,False
2023-02-08,43,amoxicillin,26.15,16.85,2.63,True,-0.054,False,False
2023-02-09,30,amoxicillin,28.26,1.74,0.27,False,-0.117,False,False
2023-02-10,35,amoxicillin,28.32,6.68,0.97,False,-0.08,False,False
2023-02-11,8,amoxicillin,8.16,-0.16,-0.12,False,-0.07,False,False
2023-02-12,1,amoxicillin,4.34,-3.34,-0.6,False,-0.075,False,False
2023-02-13,27,amoxicillin,26.2,0.8,0.16,False,-0.089,False,False
2023-02-14,35,amoxicillin,28.4,6.6,1.17,False,-0.047,False,False
2023-02-15,35,amoxicillin,27.57,7.43,1.24,False,-0.064,False,False
2023-02-16,33,amoxicillin,29.21,3.79,0.56,False,-0.074,False,False
2023-02-17,41,amoxicillin,29.37,11.63,1.78,False,-0.022,False,False
2023-02-18,8,amoxicillin,9.45,-1.45,-0.42,False,-0.049,False,False
2023-02-19,4,amoxicillin,5.57,-1.57,-0.39,False,-0.047,False,False
2023-02-20,21,amoxicillin,27.52,-6.52,-1.2,False,-0.061,False,False
2023-02-21,25,amoxicillin,29.36,-4.36,-0.78,False,-0.095,False,False
2023-02-22,39,amoxicillin,27.99,11.01,1.68,False,-0.049,False,False
2023-02-23,30,amoxicillin,29.81,0.19,-0.12,False,-0.093,False,False
2023-02-24,23,amoxicillin,29.79,-6.79,-1.32,False,-0.131,False,False
2023-02-25,12,amoxicillin,8.98,3.02,0.32,False,-0.094,False,False
2023-02-26,1,amoxicillin,5.31,-4.31,-0.86,False,-0.122,False,False
2023-02-27,33,amoxicillin,27.12,5.88,0.83,False,-0.085,False,False
2023-02-28,38,amoxicillin,29.58,8.42,1.18,False,-0.045,False,False
2023-03-01,32,amoxicillin,28.83,3.17,0.31,False,-0.083,False,False
2023-03-02,20,amoxicillin,30.27,-10.27,-1.72,False,-0.103,False,False
2023-03-03,26,amoxicillin,29.74,-3.74,-0.71,False,-0.113,False,False
2023-03-04,7,amoxicillin,9.07,-2.07,-0.46,False,-0.084,False,False
2023-03-05,5,amoxicillin,5.15,-0.15,-0.21,False,-0.089,False,False
2023-03-06,29,amoxicillin,27.17,1.83,0.09,False,-0.119,False,False
2023-03-07,29,amoxicillin,29.43,-0.43,-0.28,False,-0.134,False,False
2023-03-08,20,amoxicillin,28.25,-8.25,-1.44,False,-0.117,False,False
2023-03-09,20,amoxicillin,29.12,-9.12,-1.54,False,-0.125,False,False
2023-03-10,25,amoxicillin,28.65,-3.65,-0.66,False,-0.122,False,False
2023-03-11,0,amoxicillin,7.99,-7.99,-1.32,False,-0.072,False,False
2023-03-12,4,amoxicillin,3.78,0.22,0.1,False,-0.117,False,False
2023-03-13,22,amoxicillin,25.82,-3.82,-0.57,False,-0.118,False,False
2023-03-14,32,amoxicillin,27.8,4.2,0.75,False,-0.121,False,False
2023-03-15,24,amoxicillin,26.84,-2.84,-0.42,False,-0.128,False,False
2023-03-16,33,amoxicillin,27.99,5.01,0.92,False,-0.114,False,False
2023-03-17,26,amoxicillin,28.21,-2.21,-0.26,False,-0.132,False,False
2023-03-18,10,amoxicillin,7.61,2.39,0.56,False,-0.111,False,False
2023-03-19,3,amoxicillin,3.91,-0.91,0.05,False,-0.127,False,False
2023-03-20,26,amoxicillin,25.89,0.11,0.24,False,-0.123,False,False
2023-03-21,30,amoxicillin,28.06,1.94,0.57,False,-0.129,False,False
2023-03-22,11,amoxicillin,27.0,-16.0,-2.54,True,-0.07,False,False
2023-03-23,19,amoxicillin,27.5,-8.5,-1.19,False,-0.122,False,False
2023-03-24,21,amoxicillin,27.06,-6.06,-0.74,False,-0.12,False,False
2023-03-25,10,amoxicillin,6.28,3.72,1.01,False,-0.094,False,False
2023-03-26,3,amoxicillin,2.64,0.36,0.37,False,-0.113,False,False
2023-03-27,29,amoxicillin,24.69,4.31,1.07,False,-0.096,False,False
2023-03-28,36,amoxicillin,27.06,8.94,1.73,False,-0.105,False,False
2023-03-29,18,amoxicillin,26.34,-8.34,-1.15,False,-0.113,False,False
2023-03-30,24,amoxicillin,27.21,-3.21,-0.21,False,-0.145,False,False
2023-03-31,26,amoxicillin,27.03,-1.03,0.21,False,-0.132,False,False
2023-04-01,14,amoxicillin,6.49,7.51,1.66,False,-0.088,False,False
2023-04-02,2,amoxicillin,3.05,-1.05,0.08,False,-0.133,False,False
2023-04-03,27,amoxicillin,25.02,1.98,0.61,False,-0.126,False,False
2023-04-04,29,amoxicillin,27.28,1.72,0.55,False,-0.112,False,False
2023-04-05,18,amoxicillin,26.21,-8.21,-1.17,False,-0.098,False,False
2023-04-06,28,amoxicillin,27.09,0.91,0.44,False,-0.128,False,False
2023-04-07,27,amoxicillin,27.11,-0.11,0.22,False,-0.119,False,False
2023-04-08,14,amoxicillin,6.62,7.38,1.48,False,-0.079,False,False
2023-04-09,4,amoxicillin,3.16,0.84,0.27,False,-0.098,False,False
2023-04-10,28,amoxicillin,25.23,2.77,0.57,False,-0.095,False,False
2023-04-11,30,amoxicillin,27.53,2.47,0.49,False,-0.11,False,False
2023-04-12,29,amoxicillin,26.49,2.51,0.46,False,-0.096,False,False
2023-04-13,33,amoxicillin,27.9,5.1,0.94,False,-0.077,False,False
2023-04-14,27,amoxicillin,28.12,-1.12,-0.23,False,-0.098,False,False
2023-04-15,11,amoxicillin,7.58,3.42,0.63,False,-0.092,False,False
2023-04-16,3,amoxicillin,3.93,-0.93,-0.19,False,-0.109,False,False
2023-04-17,30,amoxicillin,25.91,4.09,0.74,False,-0.102,False,False
2023-04-18,34,amoxicillin,28.28,5.72,0.99,False,-0.086,False,False
2023-04-19,25,amoxicillin,27.4,-2.4,-0.49,False,-0.111,False,False
2023-04-20,20,amoxicillin,28.56,-8.56,-1.5,False,-0.12,False,False
2023-04-21,37,amoxicillin,28.12,8.88,1.61,False,-0.091,False,False
2023-04-22,10,amoxicillin,8.06,1.94,0.17,False,-0.101,False,False
2023-04-23,0,amoxicillin,4.34,-4.34,-1.18,False,-0.082,False,False
2023-04-24,47,amoxicillin,26.16,20.84,3.25,True,0.031,True,True
2023-04-25,28,amoxicillin,29.34,-1.34,-0.51,False,-0.071,False,False
2023-04-26,32,amoxicillin,28.12,3.88,0.37,False,-0.035,False,False
2023-04-27,27,amoxicillin,29.59,-2.59,-0.67,False,-0.044,False,False
2023-04-28,24,amoxicillin,29.44,-5.44,-1.21,False,-0.071,False,False
2023-04-29,0,amoxicillin,8.68,-8.68,-1.69,False,0.001,True,False
2023-04-30,7,amoxicillin,4.44,2.56,0.21,False,-0.051,False,False
2023-05-01,8,amoxicillin,26.59,-18.59,-2.81,True,-0.053,False,False
2023-05-02,24,amoxicillin,27.85,-3.85,-0.62,False,-0.127,False,False
2023-05-03,23,amoxicillin,26.5,-3.5,-0.54,False,-0.103,False,False
2023-05-04,20,amoxicillin,27.61,-7.61,-1.07,False,-0.086,False,False
2023-05-05,40,amoxicillin,27.22,12.78,1.7,False,-0.055,False,False
2023-05-06,11,amoxicillin,7.36,3.64,0.41,False,-0.105,False,False
2023-05-07,6,amoxicillin,3.72,2.28,0.21,False,-0.114,False,False
2023-05-08,29,amoxicillin,25.86,3.14,0.36,False,-0.119,False,False
2023-05-09,39,amoxicillin,28.17,10.83,1.34,False,-0.059,False,False
2023-05-10,19,amoxicillin,27.54,-8.54,-1.2,False,-0.09,False,False
2023-05-11,27,amoxicillin,28.41,-1.41,-0.24,False,-0.105,False,False
2023-05-12,24,amoxicillin,28.31,-4.31,-0.59,False,-0.12,False,False
2023-05-13,5,amoxicillin,7.62,-2.62,-0.34,False,-0.119,False,False
2023-05-14,0,amoxicillin,3.67,-3.67,-0.47,False,-0.093,False,False
2023-05-15,34,amoxicillin,25.52,8.48,1.1,False,-0.07,False,False
2023-05-16,28,amoxicillin,28.1,-0.1,-0.02,False,-0.134,False,False
2023-05-17,19,amoxicillin,26.94,-7.94,-0.97,False,-0.113,False,False
2023-05-18,41,amoxicillin,27.83,13.17,1.63,False,-0.041,False,False
2023-05-19,26,amoxicillin,28.45,-2.45,-0.29,False,-0.1,False,False
2023-05-20,5,amoxicillin,7.84,-2.84,-0.37,False,-0.08,False,False
2023-05-21,1,amoxicillin,3.89,-2.89,-0.33,False,-0.094,False,False
2023-05-22,26,amoxicillin,25.77,0.23,0.08,False,-0.107,False,False
2023-05-23,34,amoxicillin,27.95,6.05,0.77,False,-0.094,False,False
2023-05-24,25,amoxicillin,27.09,-2.09,-0.19,False,-0.108,False,False
2023-05-25,35,amoxicillin,28.27,6.73,1.04,False,-0.095,False,False
2023-05-26,25,amoxicillin,28.57,-3.57,-0.41,False,-0.121,False,False
2023-05-27,8,amoxicillin,7.91,0.09,0.11,False,-0.115,False,False
2023-05-28,9,amoxicillin,4.1,4.9,0.76,False,-0.084,False,False
2023-05-29,23,amoxicillin,26.36,-3.36,-0.48,False,-0.108,False,False
2023-05-30,25,amoxicillin,28.36,-3.36,-0.45,False,-0.108,False,False
2023-05-31,32,amoxicillin,27.04,4.96,0.77,False,-0.101,False,False
2023-06-01,34,amoxicillin,28.56,5.44,0.8,False,-0.082,False,False
2023-06-02,21,amoxicillin,28.8,-7.8,-1.39,False,-0.112,False,False
2023-06-03,13,amoxicillin,7.94,5.06,0.68,False,-0.048,False,False
2023-06-04,7,amoxicillin,4.37,2.63,0.35,False,-0.091,False,False
2023-06-05,33,amoxicillin,26.52,6.48,1.03,False,-0.063,False,False
2023-06-06,29,amoxicillin,29.01,-0.01,-0.13,False,-0.09,False,False
2023-06-07,26,amoxicillin,27.85,-1.85,-0.43,False,-0.102,False,False
2023-06-08,30,amoxicillin,29.04,0.96,0.14,False,-0.095,False,False
2023-06-09,27,amoxicillin,29.06,-2.06,-0.5,False,-0.088,False,False
2023-06-10,12,amoxicillin,8.47,3.53,0.59,False,-0.066,False,False
2023-06-11,1,amoxicillin,4.83,-3.83,-0.9,False,-0.108,False,False
2023-06-12,38,amoxicillin,26.67,11.33,1.94,False,-0.065,False,False
2023-06-13,20,amoxicillin,29.39,-9.39,-1.85,False,-0.131,False,False
2023-06-14,14,amoxicillin,27.77,-13.77,-2.33,False,-0.092,False,False
2023-06-15,25,amoxicillin,28.38,-3.38,-0.57,False,-0.143,False,False
2023-06-16,24,amoxicillin,28.19,-4.19,-0.74,False,-0.13,False,False
2023-06-17,15,amoxicillin,7.5,7.5,1.36,False,-0.092,False,False
2023-06-18,1,amoxicillin,4.05,-3.05,-0.54,False,-0.127,False,False
2023-06-19,19,amoxicillin,25.92,-6.92,-1.19,False,-0.066,False,False
2023-06-20,25,amoxicillin,27.75,-2.75,-0.45,False,-0.094,False,False
2023-06-21,21,amoxicillin,26.46,-5.46,-0.89,False,-0.094,False,False
2023-06-22,24,amoxicillin,27.47,-3.47,-0.49,False,-0.11,False,False
2023-06-23,42,amoxicillin,27.28,14.72,2.36,False,-0.062,False,False
2023-06-24,0,amoxicillin,7.51,-7.51,-1.1,False,-0.038,False,False
2023-06-25,0,amoxicillin,3.33,-3.33,-0.44,False,-0.07,False,False
2023-06-26,40,amoxicillin,25.19,14.81,2.17,False,-0.006,False,False
2023-06-27,28,amoxicillin,28.08,-0.08,0.03,False,-0.056,False,False
2023-06-28,17,amoxicillin,26.92,-9.92,-1.34,False,-0.031,False,False
2023-06-29,18,amoxicillin,27.71,-9.71,-1.25,False,-0.032,False,False
2023-06-30,20,amoxicillin,27.21,-7.21,-0.85,False,-0.079,False,False
2023-07-01,15,amoxicillin,6.37,8.63,1.31,False,-0.091,False,False
2023-07-02,0,amoxicillin,2.98,-2.98,-0.3,False,-0.111,False,False
2023-07-03,25,amoxicillin,24.86,0.14,0.16,False,-0.083,False,False
2023-07-04,23,amoxicillin,27.03,-4.03,-0.39,False,-0.08,False,False
2023-07-05,28,amoxicillin,25.68,2.32,0.52,False,-0.103,False,False
2023-07-06,24,amoxicillin,27.07,-3.07,-0.23,False,-0.128,False,False
2023-07-07,22,amoxicillin,26.9,-4.9,-0.47,False,-0.116,False,False
2023-07-08,2,amoxicillin,6.17,-4.17,-0.34,False,-0.108,False,False
2023-07-09,10,amoxicillin,2.15,7.85,1.27,False,-0.082,False,False
2023-07-10,25,amoxicillin,24.56,0.44,0.27,False,-0.094,False,False
2023-07-11,18,amoxicillin,26.75,-8.75,-0.97,False,-0.104,False,False
2023-07-12,22,amoxicillin,25.16,-3.16,-0.15,False,-0.096,False,False
2023-07-13,23,amoxicillin,26.29,-3.29,-0.2,False,-0.101,False,False
2023-07-14,27,amoxicillin,26.1,0.9,0.37,False,-0.113,False,False
2023-07-15,6,amoxicillin,5.66,0.34,0.26,False,-0.067,False,False
2023-07-16,6,amoxicillin,1.86,4.14,0.81,False,-0.077,False,False
2023-07-17,26,amoxicillin,24.09,1.91,0.5,False,-0.086,False,False
2023-07-18,26,amoxicillin,26.35,-0.35,0.13,False,-0.112,False,False
2023-07-19,23,amoxicillin,25.17,-2.17,-0.19,False,-0.113,False,False
2023-07-20,37,amoxicillin,26.35,10.65,1.72,False,-0.082,False,False
2023-07-21,35,amoxicillin,26.84,8.16,1.24,False,-0.097,False,False
2023-07-22,13,amoxicillin,6.75,6.25,0.9,False,-0.07,False,False
2023-07-23,5,amoxicillin,3.24,1.76,0.32,False,-0.09,False,False
2023-07-24,16,amoxicillin,25.36,-9.36,-1.46,False,-0.097,False,False
2023-07-25,40,amoxicillin,27.06,12.94,1.91,False,-0.044,False,False
2023-07-26,22,amoxicillin,26.54,-4.54,-0.68,False,-0.087,False,False
2023-07-27,34,amoxicillin,27.6,6.4,1.05,False,-0.101,False,False
2023-07-28,25,amoxicillin,27.89,-2.89,-0.5,False,-0.127,False,False
2023-07-29,5,amoxicillin,7.26,-2.26,-0.45,False,-0.103,False,False
2023-07-30,1,amoxicillin,3.33,-2.33,-0.51,False,-0.102,False,False
2023-07-31,40,amoxicillin,25.24,14.76,2.36,False,-0.013,False,False
2023-08-01,18,amoxicillin,28.13,-10.13,-1.7,False,-0.083,False,False
2023-08-02,22,amoxicillin,26.48,-4.48,-0.76,False,-0.112,False,False
2023-08-03,23,amoxicillin,27.54,-4.54,-0.76,False,-0.134,False,False
2023-08-04,14,amoxicillin,27.29,-13.29,-1.93,False,-0.073,False,False
2023-08-05,5,amoxicillin,6.16,-1.16,-0.15,False,-0.111,False,False
2023-08-06,2,amoxicillin,2.28,-0.28,-0.04,False,-0.118,False,False
2023-08-07,23,amoxicillin,24.3,-1.3,-0.21,False,-0.052,False,False
2023-08-08,16,amoxicillin,26.4,-10.4,-1.46,False,-0.057,False,False
2023-08-09,20,amoxicillin,24.73,-4.73,-0.59,False,-0.051,False,False
2023-08-10,39,amoxicillin,25.78,13.22,1.87,False,-0.061,False,False
2023-08-11,31,amoxicillin,26.4,4.6,0.61,False,-0.122,False,False
2023-08-12,11,amoxicillin,6.14,4.86,0.61,False,-0.106,False,False
2023-08-13,2,amoxicillin,2.56,-0.56,-0.15,False,-0.134,False,False
2023-08-14,16,amoxicillin,24.56,-8.56,-1.2,False,-0.107,False,False
2023-08-15,16,amoxicillin,26.31,-10.31,-1.34,False,-0.117,False,False
2023-08-16,16,amoxicillin,24.64,-8.64,-1.05,False,-0.101,False,False
2023-08-17,34,amoxicillin,25.5,8.5,1.13,False,-0.097,False,False
2023-08-18,35,amoxicillin,25.89,9.11,1.13,False,-0.097,False,False
2023-08-19,7,amoxicillin,5.85,1.15,0.18,False,-0.117,False,False
2023-08-20,7,amoxicillin,2.09,4.91,0.69,False,-0.115,False,False
2023-08-21,19,amoxicillin,24.36,-5.36,-0.6,False,-0.117,False,False
2023-08-22,31,amoxicillin,26.26,4.74,0.71,False,-0.134,False,False
2023-08-23,12,amoxicillin,25.33,-13.33,-1.6,False,-0.071,False,False
2023-08-24,17,amoxicillin,25.96,-8.96,-0.99,False,-0.113,False,False
2023-08-25,26,amoxicillin,25.5,0.5,0.25,False,-0.108,False,False
2023-08-26,11,amoxicillin,5.04,5.96,0.98,False,-0.073,False,False
2023-08-27,6,amoxicillin,1.51,4.49,0.74,False,-0.08,False,False
2023-08-28,21,amoxicillin,23.76,-2.76,-0.21,False,-0.085,False,False
2023-08-29,16,amoxicillin,25.79,-9.79,-1.09,False,-0.035,False,False
2023-08-30,23,amoxicillin,24.15,-1.15,0.11,False,-0.051,False,False
2023-08-31,21,amoxicillin,25.38,-4.38,-0.38,False,-0.069,False,False
2023-09-01,33,amoxicillin,25.14,7.86,1.28,False,-0.073,False,False
2023-09-02,4,amoxicillin,5.04,-1.04,0.02,False,-0.107,False,False
2023-09-03,2,amoxicillin,1.17,0.83,0.23,False,-0.125,False,False
2023-09-04,14,amoxicillin,23.24,-9.24,-1.19,False,-0.083,False,False
2023-09-05,31,amoxicillin,24.95,6.05,0.97,False,-0.129,False,False
2023-09-06,17,amoxicillin,24.09,-7.09,-0.85,False,-0.096,False,False
2023-09-07,29,amoxicillin,25.02,3.98,0.64,False,-0.13,False,False
2023-09-08,35,amoxicillin,25.19,9.81,1.37,False,-0.097,False,False
2023-09-09,3,amoxicillin,5.18,-2.18,-0.25,False,-0.091,False,False
2023-09-10,0,amoxicillin,1.26,-1.26,-0.08,False,-0.082,False,False
2023-09-11,37,amoxicillin,23.23,13.77,2.0,False,-0.046,False,False
2023-09-12,26,amoxicillin,26.06,-0.06,0.05,False,-0.108,False,False
2023-09-13,32,amoxicillin,24.9,7.1,0.99,False,-0.086,False,False
2023-09-14,21,amoxicillin,26.53,-5.53,-0.84,False,-0.093,False,False
2023-09-15,30,amoxicillin,26.24,3.76,0.46,False,-0.104,False,False
2023-09-16,7,amoxicillin,5.93,1.07,0.1,False,-0.093,False,False
2023-09-17,1,amoxicillin,2.17,-1.17,-0.2,False,-0.107,False,False
2023-09-18,23,amoxicillin,24.14,-1.14,-0.18,False,-0.129,False,False
2023-09-19,15,amoxicillin,26.25,-11.25,-1.63,False,-0.11,False,False
2023-09-20,27,amoxicillin,24.54,2.46,0.42,False,-0.128,False,False
2023-09-21,22,amoxicillin,25.94,-3.94,-0.52,False,-0.136,False,False
2023-09-22,21,amoxicillin,25.72,-4.72,-0.73,False,-0.115,False,False
2023-09-23,3,amoxicillin,5.01,-2.01,-0.34,False,-0.088,False,False
2023-09-24,0,amoxicillin,1.09,-1.09,-0.17,False,-0.081,False,False
2023-09-25,25,amoxicillin,23.06,1.94,0.37,False,-0.099,False,False
2023-09-26,24,amoxicillin,25.32,-1.32,-0.16,False,-0.13,False,False
2023-09-27,31,amoxicillin,24.1,6.9,1.2,False,-0.11,False,False
2023-09-28,31,amoxicillin,25.72,5.28,0.87,False,-0.131,False,False
2023-09-29,20,amoxicillin,25.95,-5.95,-1.08,False,-0.119,False,False
2023-09-30,11,amoxicillin,5.17,5.83,0.91,False,-0.109,False,False
2023-10-01,2,amoxicillin,1.64,0.36,0.0,False,-0.133,False,False
2023-10-02,9,amoxicillin,23.69,-14.69,-2.34,False,-0.068,False,False
2023-10-03,27,amoxicillin,25.13,1.87,0.31,False,-0.134,False,False
2023-10-04,37,amoxicillin,24.07,12.93,1.91,False,-0.088,False,False
2023-10-05,31,amoxicillin,25.98,5.02,0.69,False,-0.131,False,False
2023-10-06,23,amoxicillin,26.2,-3.2,-0.63,False,-0.128,False,False
2023-10-07,8,amoxicillin,5.56,2.44,0.28,False,-0.105,False,False
2023-10-08,4,amoxicillin,1.86,2.14,0.28,False,-0.114,False,False
2023-10-09,27,amoxicillin,23.99,3.01,0.4,False,-0.124,False,False
2023-10-10,22,amoxicillin,26.3,-4.3,-0.79,False,-0.132,False,False
2023-10-11,23,amoxicillin,24.94,-1.94,-0.35,False,-0.127,False,False
2023-10-12,27,amoxicillin,26.12,0.88,0.15,False,-0.124,False,False
2023-10-13,31,amoxicillin,26.14,4.86,0.9,False,-0.113,False,False
2023-10-14,6,amoxicillin,5.89,0.11,-0.01,False,-0.121,False,False
2023-10-15,8,amoxicillin,2.08,5.92,1.05,False,-0.098,False,False
2023-10-16,29,amoxicillin,24.4,4.6,0.78,False,-0.101,False,False
2023-10-17,25,amoxicillin,26.79,-1.79,-0.38,False,-0.122,False,False
2023-10-18,29,amoxicillin,25.54,3.46,0.54,False,-0.115,False,False
2023-10-19,42,amoxicillin,26.99,15.01,2.41,False,-0.043,False,False
2023-10-20,37,amoxicillin,27.7,9.3,1.32,False,-0.059,False,False
2023-10-21,18,amoxicillin,7.67,10.33,1.39,False,-0.024,False,False
2023-10-22,2,amoxicillin,4.36,-2.36,-0.76,False,-0.062,False,False
2023-10-23,20,amoxicillin,26.27,-6.27,-1.36,False,-0.074,False,False
2023-10-24,11,amoxicillin,28.13,-17.13,-2.67,True,-0.058,False,False
2023-10-25,19,amoxicillin,26.13,-7.13,-1.16,False,-0.089,False,False
2023-10-26,25,amoxicillin,27.06,-2.06,-0.44,False,-0.139,False,False
2023-10-27,31,amoxicillin,26.94,4.06,0.43,False,-0.104,False,False
2023-10-28,10,amoxicillin,6.65,3.35,0.34,False,-0.101,False,False
2023-10-29,3,amoxicillin,3.0,0.0,-0.17,False,-0.113,False,False
2023-10-30,30,amoxicillin,25.02,4.98,0.56,False,-0.106,False,False
