date,count,drug
2024-12-17,93,metformin
2024-12-18,64,metformin
2024-12-19,81,metformin
2024-12-20,92,metformin
2024-12-21,17,metformin
2024-12-22,1,metformin
2024-12-23,68,metformin
2024-12-24,76,metformin
2024-12-25,54,metformin
2024-12-26,79,metformin
2024-12-27,117,metformin
2024-12-28,20,metformin
2024-12-29,3,metformin
2024-12-30,72,metformin
2024-12-31,63,metformin
2022-01-01,11,lisinopril
2022-01-02,2,lisinopril
2022-01-03,15,lisinopril
2022-01-04,28,lisinopril
2022-01-05,36,lisinopril
2022-01-06,29,lisinopril
2022-01-07,29,lisinopril
2022-01-08,4,lisinopril
2022-01-09,2,lisinopril
2022-01-10,25,lisinopril
2022-01-11,21,lisinopril
2022-01-12,24,lisinopril
2022-01-13,27,lisinopril
2022-01-14,30,lisinopril
2022-01-15,5,lisinopril
2022-01-16,3,lisinopril
2022-01-17,33,lisinopril
2022-01-18,40,lisinopril
2022-01-19,35,lisinopril
2022-01-20,32,lisinopril
2022-01-21,38,lisinopril
2022-01-22,3,lisinopril
2022-01-23,10,lisinopril
2022-01-24,22,lisinopril
2022-01-25,22,lisinopril
2022-01-26,14,lisinopril
2022-01-27,38,lisinopril
2022-01-28,26,lisinopril
2022-01-29,6,lisinopril
2022-01-30,6,lisinopril
2022-01-31,33,lisinopril
2022-02-01,24,lisinopril
2022-02-02,29,lisinopril
2022-02-03,53,lisinopril
2022-02-04,27,lisinopril
2022-02-05,3,lisinopril
2022-02-06,9,lisinopril
2022-02-07,33,lisinopril
2022-02-08,30,lisinopril
2022-02-09,43,lisinopril
2022-02-10,40,lisinopril
2022-02-11,40,lisinopril
2022-02-12,9,lisinopril
2022-02-13,5,lisinopril
2022-02-14,36,lisinopril
2022-02-15,41,lisinopril
2022-02-16,42,lisinopril
2022-02-17,51,lisinopril
2022-02-18,45,lisinopril
2022-02-19,6,lisinopril
2022-02-20,6,lisinopril
2022-02-21,34,lisinopril
2022-02-22,29,lisinopril
2022-02-23,32,lisinopril
2022-02-24,48,lisinopril
2022-02-25,39,lisinopril
2022-02-26,4,lisinopril
2022-02-27,4,lisinopril
2022-02-28,35,lisinopril
2022-03-01,34,lisinopril
2022-03-02,50,lisinopril
2022-03-03,37,lisinopril
2022-03-04,49,lisinopril
2022-03-05,2,lisinopril
2022-03-07,44,lisinopril
2022-03-08,39,lisinopril
2022-03-09,50,lisinopril
2022-03-10,57,lisinopril
2022-03-11,55,lisinopril
2022-03-12,9,lisinopril
2022-03-13,10,lisinopril
2022-03-14,17,lisinopril
2022-03-15,27,lisinopril
2022-03-16,28,lisinopril
2022-03-17,35,lisinopril
2022-03-18,21,lisinopril
2022-03-19,5,lisinopril
2022-03-20,1,lisinopril
2022-03-21,25,lisinopril
2022-03-22,28,lisinopril
2022-03-23,31,lisinopril
2022-03-24,20,lisinopril
2022-03-25,30,lisinopril
2022-03-26,6,lisinopril
2022-03-27,1,lisinopril
2022-03-28,28,lisinopril
2022-03-29,20,lisinopril
2022-03-30,30,lisinopril
2022-03-31,24,lisinopril
2022-04-01,21,lisinopril
2022-04-02,4,lisinopril
2022-04-03,6,lisinopril
2022-04-04,23,lisinopril
2022-04-05,30,lisinopril
2022-04-06,26,lisinopril
2022-04-07,32,lisinopril
2022-04-08,25,lisinopril
2022-04-09,8,lisinopril
2022-04-10,2,lisinopril
2022-04-11,36,lisinopril
2022-04-12,32,lisinopril
2022-04-13,33,lisinopril
2022-04-14,32,lisinopril
2022-04-15,22,lisinopril
2022-04-16,6,lisinopril
2022-04-17,3,lisinopril
2022-04-18,23,lisinopril
2022-04-19,33,lisinopril
2022-04-20,25,lisinopril
2022-04-21,34,lisinopril
2022-04-22,27,lisinopril
2022-04-23,5,lisinopril
2022-04-25,24,lisinopril
2022-04-26,37,lisinopril
2022-04-27,33,lisinopril
2022-04-28,30,lisinopril
2022-04-29,16,lisinopril
2022-04-30,6,lisinopril
2022-05-02,27,lisinopril
2022-05-03,15,lisinopril
2022-05-04,41,lisinopril
2022-05-05,25,lisinopril
2022-05-06,35,lisinopril
2022-05-07,7,lisinopril
2022-05-08,8,lisinopril
2022-05-09,53,lisinopril
2022-05-10,30,lisinopril
2022-05-11,24,lisinopril
2022-05-12,26,lisinopril
2022-05-13,34,lisinopril
2022-05-14,5,lisinopril
2022-05-15,6,lisinopril
2022-05-16,26,lisinopril
2022-05-17,22,lisinopril
2022-05-18,39,lisinopril
2022-05-19,32,lisinopril
2022-05-20,50,lisinopril
2022-05-21,5,lisinopril
2022-05-22,3,lisinopril
2022-05-23,49,lisinopril
2022-05-24,32,lisinopril
2022-05-25,42,lisinopril
2022-05-26,32,lisinopril
2022-05-27,34,lisinopril
2022-05-28,5,lisinopril
2022-05-29,5,lisinopril
2022-05-30,33,lisinopril
2022-05-31,31,lisinopril
2022-06-01,34,lisinopril
2022-06-02,34,lisinopril
2022-06-03,18,lisinopril
2022-06-04,10,lisinopril
2022-06-05,7,lisinopril
2022-06-06,45,lisinopril
2022-06-07,20,lisinopril
2022-06-08,28,lisinopril
2022-06-09,32,lisinopril
2022-06-10,24,lisinopril
2022-06-11,8,lisinopril
2022-06-12,4,lisinopril
2022-06-13,29,lisinopril
2022-06-14,23,lisinopril
2022-06-15,27,lisinopril
2022-06-16,24,lisinopril
2022-06-17,36,lisinopril
2022-06-18,9,lisinopril
2022-06-19,4,lisinopril
2022-06-20,25,lisinopril
2022-06-21,28,lisinopril
2022-06-22,33,lisinopril
2022-06-23,24,lisinopril
2022-06-24,26,lisinopril
2022-06-25,4,lisinopril
2022-06-27,36,lisinopril
2022-06-28,44,lisinopril
2022-06-29,28,lisinopril
2022-06-30,18,lisinopril
2022-07-01,20,lisinopril
2022-07-02,7,lisinopril
2022-07-03,3,lisinopril
2022-07-04,26,lisinopril
2022-07-05,30,lisinopril
2022-07-06,37,lisinopril
2022-07-07,20,lisinopril
2022-07-08,19,lisinopril
2022-07-09,6,lisinopril
2022-07-10,1,lisinopril
2022-07-11,28,lisinopril
2022-07-12,34,lisinopril
2022-07-13,27,lisinopril
2022-07-14,38,lisinopril
2022-07-15,40,lisinopril
2022-07-16,2,lisinopril
2022-07-17,4,lisinopril
2022-07-18,24,lisinopril
2022-07-19,26,lisinopril
2022-07-20,25,lisinopril
2022-07-21,27,lisinopril
2022-07-22,22,lisinopril
2022-07-23,4,lisinopril
2022-07-24,2,lisinopril
2022-07-25,29,lisinopril
2022-07-26,34,lisinopril
2022-07-27,37,lisinopril
2022-07-28,30,lisinopril
2022-07-29,32,lisinopril
2022-07-30,7,lisinopril
2022-07-31,4,lisinopril
2022-08-01,41,lisinopril
2022-08-02,36,lisinopril
2022-08-03,24,lisinopril
2022-08-04,40,lisinopril
2022-08-05,49,lisinopril
2022-08-06,6,lisinopril
2022-08-07,1,lisinopril
2022-08-08,23,lisinopril
2022-08-09,23,lisinopril
2022-08-10,30,lisinopril
2022-08-11,30,lisinopril
2022-08-12,26,lisinopril
2022-08-13,8,lisinopril
2022-08-14,2,lisinopril
2022-08-15,23,lisinopril
2022-08-16,44,lisinopril
2022-08-17,28,lisinopril
2022-08-18,38,lisinopril
2022-08-19,24,lisinopril
2022-08-20,8,lisinopril
2022-08-21,4,lisinopril
2022-08-22,33,lisinopril
2022-08-23,24,lisinopril
2022-08-24,35,lisinopril
2022-08-25,24,lisinopril
2022-08-26,31,lisinopril
2022-08-27,5,lisinopril
2022-08-29,20,lisinopril
2022-08-30,32,lisinopril
2022-08-31,32,lisinopril
2022-09-01,29,lisinopril
2022-09-02,30,lisinopril
2022-09-03,5,lisinopril
2022-09-04,2,lisinopril
2022-09-05,24,lisinopril
2022-09-06,33,lisinopril
2022-09-07,18,lisinopril
2022-09-08,32,lisinopril
2022-09-09,30,lisinopril
2022-09-10,6,lisinopril
2022-09-11,6,lisinopril
2022-09-12,40,lisinopril
2022-09-13,39,lisinopril
2022-09-14,18,lisinopril
2022-09-15,29,lisinopril
2022-09-16,26,lisinopril
2022-09-17,6,lisinopril
2022-09-18,2,lisinopril
2022-09-19,26,lisinopril
2022-09-20,27,lisinopril
2022-09-21,29,lisinopril
2022-09-22,35,lisinopril
2022-09-23,38,lisinopril
2022-09-24,9,lisinopril
2022-09-26,39,lisinopril
2022-09-27,36,lisinopril
2022-09-28,36,lisinopril
2022-09-29,40,lisinopril
2022-09-30,31,lisinopril
2022-10-01,8,lisinopril
2022-10-02,2,lisinopril
2022-10-03,13,lisinopril
2022-10-04,31,lisinopril
2022-10-05,11,lisinopril
2022-10-06,40,lisinopril
2022-10-07,26,lisinopril
2022-10-08,11,lisinopril
2022-10-09,3,lisinopril
2022-10-10,22,lisinopril
2022-10-11,15,lisinopril
2022-10-12,28,lisinopril
2022-10-13,41,lisinopril
2022-10-14,37,lisinopril
2022-10-15,5,lisinopril
2022-10-16,1,lisinopril
2022-10-17,33,lisinopril
2022-10-18,28,lisinopril
2022-10-19,29,lisinopril
2022-10-20,40,lisinopril
2022-10-21,29,lisinopril
2022-10-22,3,lisinopril
2022-10-23,3,lisinopril
2022-10-24,29,lisinopril
2022-10-25,36,lisinopril
2022-10-26,44,lisinopril
2022-10-27,40,lisinopril
2022-10-28,46,lisinopril
2022-10-29,8,lisinopril
2022-10-31,24,lisinopril
2022-11-01,26,lisinopril
2022-11-02,25,lisinopril
2022-11-03,30,lisinopril
2022-11-04,27,lisinopril
2022-11-05,1,lisinopril
2022-11-06,3,lisinopril
2022-11-07,39,lisinopril
2022-11-08,33,lisinopril
2022-11-09,28,lisinopril
2022-11-10,24,lisinopril
2022-11-11,32,lisinopril
2022-11-12,2,lisinopril
2022-11-13,7,lisinopril
2022-11-14,29,lisinopril
2022-11-15,30,lisinopril
2022-11-16,37,lisinopril
2022-11-17,30,lisinopril
2022-11-18,27,lisinopril
2022-11-19,7,lisinopril
2022-11-20,5,lisinopril
2022-11-21,26,lisinopril
2022-11-22,26,lisinopril
2022-11-23,36,lisinopril
2022-11-24,20,lisinopril
2022-11-25,23,lisinopril
2022-11-26,7,lisinopril
2022-11-27,1,lisinopril
2022-11-28,29,lisinopril
2022-11-29,28,lisinopril
2022-11-30,27,lisinopril
2022-12-01,33,lisinopril
2022-12-02,28,lisinopril
2022-12-03,4,lisinopril
2022-12-04,2,lisinopril
2022-12-05,33,lisinopril
2022-12-06,30,lisinopril
2022-12-07,39,lisinopril
2022-12-08,43,lisinopril
2022-12-09,30,lisinopril
2022-12-10,7,lisinopril
2022-12-12,39,lisinopril
2022-12-13,36,lisinopril
2022-12-14,20,lisinopril
2022-12-15,41,lisinopril
2022-12-16,32,lisinopril
2022-12-17,6,lisinopril
2022-12-18,5,lisinopril
2022-12-19,29,lisinopril
2022-12-20,29,lisinopril
2022-12-21,34,lisinopril
2022-12-22,29,lisinopril
2022-12-23,28,lisinopril
2022-12-24,3,lisinopril
2022-12-25,2,lisinopril
2022-12-26,16,lisinopril
2022-12-27,32,lisinopril
2022-12-28,13,lisinopril
2022-12-29,19,lisinopril
2022-12-30,31,lisinopril
2022-12-31,3,lisinopril
2023-01-01,2,lisinopril
2023-01-02,22,lisinopril
2023-01-03,15,lisinopril
2023-01-04,28,lisinopril
2023-01-05,29,lisinopril
2023-01-06,29,lisinopril
2023-01-07,8,lisinopril
2023-01-08,6,lisinopril
2023-01-09,17,lisinopril
2023-01-10,29,lisinopril
2023-01-11,25,lisinopril
2023-01-12,21,lisinopril
2023-01-13,24,lisinopril
2023-01-14,3,lisinopril
2023-01-15,7,lisinopril
2023-01-16,31,lisinopril
2023-01-17,41,lisinopril
2023-01-18,37,lisinopril
2023-01-19,44,lisinopril
2023-01-20,68,lisinopril
2023-01-21,7,lisinopril
2023-01-22,10,lisinopril
2023-01-23,57,lisinopril
2023-01-24,31,lisinopril
2023-01-25,28,lisinopril
2023-01-26,30,lisinopril
2023-01-27,34,lisinopril
2023-01-28,13,lisinopril
2023-01-29,7,lisinopril
2023-01-30,51,lisinopril
2023-01-31,41,lisinopril
2023-02-01,57,lisinopril
2023-02-02,37,lisinopril
2023-02-03,45,lisinopril
2023-02-04,9,lisinopril
2023-02-05,6,lisinopril
2023-02-06,43,lisinopril
2023-02-07,54,lisinopril
2023-02-08,46,lisinopril
2023-02-09,44,lisinopril
2023-02-10,40,lisinopril
2023-02-11,4,lisinopril
2023-02-12,5,lisinopril
2023-02-13,42,lisinopril
2023-02-14,30,lisinopril
2023-02-15,45,lisinopril
2023-02-16,33,lisinopril
2023-02-17,47,lisinopril
2023-02-18,2,lisinopril
2023-02-19,17,lisinopril
2023-02-20,28,lisinopril
2023-02-21,25,lisinopril
2023-02-22,39,lisinopril
2023-02-23,24,lisinopril
2023-02-24,41,lisinopril
2023-02-25,2,lisinopril
2023-02-26,7,lisinopril
2023-02-27,32,lisinopril
2023-02-28,34,lisinopril
2023-03-01,35,lisinopril
2023-03-02,30,lisinopril
2023-03-03,28,lisinopril
2023-03-04,11,lisinopril
2023-03-05,1,lisinopril
2023-03-06,29,lisinopril
2023-03-07,27,lisinopril
2023-03-08,27,lisinopril
2023-03-09,26,lisinopril
2023-03-10,27,lisinopril
2023-03-11,1,lisinopril
2023-03-12,3,lisinopril
2023-03-13,22,lisinopril
2023-03-14,32,lisinopril
2023-03-15,40,lisinopril
2023-03-16,31,lisinopril
2023-03-17,27,lisinopril
2023-03-18,4,lisinopril
2023-03-19,2,lisinopril
2023-03-20,23,lisinopril
2023-03-21,21,lisinopril
2023-03-22,21,lisinopril
2023-03-23,27,lisinopril
2023-03-24,26,lisinopril
2023-03-25,3,lisinopril
2023-03-26,1,lisinopril
2023-03-27,22,lisinopril
2023-03-28,34,lisinopril
2023-03-29,18,lisinopril
2023-03-30,31,lisinopril
2023-03-31,22,lisinopril
2023-04-01,10,lisinopril
2023-04-02,5,lisinopril
2023-04-03,42,lisinopril
2023-04-04,27,lisinopril
2023-04-05,29,lisinopril
2023-04-06,34,lisinopril
2023-04-07,30,lisinopril
2023-04-08,10,lisinopril
2023-04-09,29,lisinopril
2023-04-10,49,lisinopril
2023-04-11,40,lisinopril
2023-04-12,33,lisinopril
2023-04-13,22,lisinopril
2023-04-14,26,lisinopril
2023-04-15,7,lisinopril
2023-04-16,5,lisinopril
2023-04-17,31,lisinopril
2023-04-18,34,lisinopril
2023-04-19,26,lisinopril
2023-04-20,28,lisinopril
2023-04-21,35,lisinopril
2023-04-22,2,lisinopril
2023-04-23,2,lisinopril
2023-04-24,28,lisinopril
2023-04-25,30,lisinopril
2023-04-26,37,lisinopril
2023-04-27,22,lisinopril
2023-04-28,41,lisinopril
2023-04-29,1,lisinopril
2023-04-30,5,lisinopril
2023-05-01,20,lisinopril
2023-05-02,40,lisinopril
2023-05-03,31,lisinopril
2023-05-04,37,lisinopril
2023-05-05,26,lisinopril
2023-05-06,11,lisinopril
2023-05-07,2,lisinopril
2023-05-08,26,lisinopril
2023-05-09,27,lisinopril
2023-05-10,25,lisinopril
2023-05-11,24,lisinopril
2023-05-12,25,lisinopril
2023-05-13,4,lisinopril
2023-05-14,1,lisinopril
2023-05-15,28,lisinopril
2023-05-16,27,lisinopril
2023-05-17,25,lisinopril
2023-05-18,47,lisinopril
2023-05-19,35,lisinopril
2023-05-20,8,lisinopril
2023-05-21,3,lisinopril
2023-05-22,30,lisinopril
2023-05-23,25,lisinopril
2023-05-24,35,lisinopril
2023-05-25,24,lisinopril
2023-05-26,26,lisinopril
2023-05-27,4,lisinopril
2023-05-28,5,lisinopril
2023-05-29,21,lisinopril
2023-05-30,31,lisinopril
2023-05-31,22,lisinopril
2023-06-01,24,lisinopril
2023-06-02,31,lisinopril
2023-06-03,5,lisinopril
2023-06-04,1,lisinopril
2023-06-05,27,lisinopril
2023-06-06,12,lisinopril
2023-06-07,42,lisinopril
2023-06-08,34,lisinopril
2023-06-09,28,lisinopril
2023-06-10,5,lisinopril
2023-06-11,6,lisinopril
2023-06-12,37,lisinopril
2023-06-13,24,lisinopril
2023-06-14,25,lisinopril
2023-06-15,27,lisinopril
2023-06-16,25,lisinopril
2023-06-17,6,lisinopril
2023-06-18,1,lisinopril
2023-06-19,22,lisinopril
2023-06-20,29,lisinopril
2023-06-21,24,lisinopril
2023-06-22,21,lisinopril
2023-06-23,39,lisinopril
2023-06-26,20,lisinopril
2023-06-27,29,lisinopril
2023-06-28,25,lisinopril
2023-06-29,24,lisinopril
2023-06-30,30,lisinopril
2023-07-01,5,lisinopril
2023-07-02,2,lisinopril
2023-07-03,30,lisinopril
2023-07-04,25,lisinopril
2023-07-05,23,lisinopril
2023-07-06,27,lisinopril
2023-07-07,26,lisinopril
2023-07-08,2,lisinopril
2023-07-09,7,lisinopril
2023-07-10,36,lisinopril
2023-07-11,24,lisinopril
2023-07-12,31,lisinopril
2023-07-13,24,lisinopril
2023-07-14,21,lisinopril
2023-07-15,6,lisinopril
2023-07-16,2,lisinopril
2023-07-17,14,lisinopril
2023-07-18,37,lisinopril
2023-07-19,26,lisinopril
2023-07-20,27,lisinopril
2023-07-21,25,lisinopril
2023-07-22,11,lisinopril
2023-07-23,7,lisinopril
2023-07-24,27,lisinopril
2023-07-25,31,lisinopril
2023-07-26,39,lisinopril
2023-07-27,29,lisinopril
2023-07-28,22,lisinopril
2023-07-29,2,lisinopril
2023-07-30,1,lisinopril
2023-07-31,39,lisinopril
2023-08-01,39,lisinopril
2023-08-02,24,lisinopril
2023-08-03,26,lisinopril
2023-08-04,32,lisinopril
2023-08-05,6,lisinopril
2023-08-06,6,lisinopril
2023-08-07,22,lisinopril
2023-08-08,21,lisinopril
2023-08-09,39,lisinopril
2023-08-10,24,lisinopril
2023-08-11,28,lisinopril
2023-08-12,6,lisinopril
2023-08-13,1,lisinopril
2023-08-14,31,lisinopril
2023-08-15,13,lisinopril
2023-08-16,33,lisinopril
2023-08-17,33,lisinopril
2023-08-18,39,lisinopril
2023-08-19,3,lisinopril
2023-08-20,1,lisinopril
2023-08-21,30,lisinopril
2023-08-22,37,lisinopril
2023-08-23,30,lisinopril
2023-08-24,20,lisinopril
2023-08-25,31,lisinopril
2023-08-26,5,lisinopril
2023-08-27,1,lisinopril
2023-08-28,21,lisinopril
2023-08-29,18,lisinopril
2023-08-30,16,lisinopril
2023-08-31,24,lisinopril
2023-09-01,16,lisinopril
2023-09-02,6,lisinopril
2023-09-03,1,lisinopril
2023-09-04,22,lisinopril
2023-09-05,28,lisinopril
2023-09-06,14,lisinopril
2023-09-07,26,lisinopril
2023-09-08,20,lisinopril
2023-09-09,3,lisinopril
2023-09-10,1,lisinopril
2023-09-11,23,lisinopril
2023-09-12,29,lisinopril
2023-09-13,25,lisinopril
2023-09-14,15,lisinopril
2023-09-15,17,lisinopril
2023-09-16,2,lisinopril
2023-09-17,2,lisinopril
2023-09-18,14,lisinopril
2023-09-19,15,lisinopril
2023-09-20,28,lisinopril
2023-09-21,24,lisinopril
2023-09-22,22,lisinopril
2023-09-23,7,lisinopril
2023-09-24,2,lisinopril
2023-09-25,25,lisinopril
2023-09-26,18,lisinopril
2023-09-27,23,lisinopril
2023-09-28,16,lisinopril
2023-09-29,22,lisinopril
2023-09-30,4,lisinopril
2023-10-01,1,lisinopril
2023-10-02,19,lisinopril
2023-10-03,20,lisinopril
2023-10-04,32,lisinopril
2023-10-05,33,lisinopril
2023-10-06,30,lisinopril
2023-10-07,8,lisinopril
2023-10-08,1,lisinopril
2023-10-09,24,lisinopril
2023-10-10,26,lisinopril
2023-10-11,29,lisinopril
2023-10-12,27,lisinopril
2023-10-13,29,lisinopril
2023-10-14,1,lisinopril
2023-10-15,2,lisinopril
2023-10-16,29,lisinopril
2023-10-17,32,lisinopril
2023-10-18,53,lisinopril
2023-10-19,64,lisinopril
2023-10-20,49,lisinopril
2023-10-21,18,lisinopril
2023-10-22,10,lisinopril
2023-10-23,44,lisinopril
2023-10-24,34,lisinopril
2023-10-25,30,lisinopril
2023-10-26,34,lisinopril
2023-10-27,22,lisinopril
2023-10-28,9,lisinopril
2023-10-29,2,lisinopril
2023-10-30,23,lisinopril
2023-10-31,32,lisinopril
2023-11-01,26,lisinopril
2023-11-02,24,lisinopril
2023-11-03,17,lisinopril
2023-11-04,1,lisinopril
2023-11-05,4,lisinopril
2023-11-06,19,lisinopril
2023-11-07,25,lisinopril
2023-11-08,22,lisinopril
2023-11-09,22,lisinopril
2023-11-10,25,lisinopril
2023-11-11,2,lisinopril
2023-11-13,19,lisinopril
2023-11-14,17,lisinopril
2023-11-15,24,lisinopril
2023-11-16,29,lisinopril
2023-11-17,25,lisinopril
2023-11-18,8,lisinopril
2023-11-20,35,lisinopril
2023-11-21,19,lisinopril
2023-11-22,27,lisinopril
2023-11-23,20,lisinopril
2023-11-24,20,lisinopril
2023-11-25,3,lisinopril
2023-11-26,2,lisinopril
2023-11-27,21,lisinopril
2023-11-28,31,lisinopril
2023-11-29,35,lisinopril
2023-11-30,23,lisinopril
2023-12-01,21,lisinopril
2023-12-02,5,lisinopril
2023-12-03,2,lisinopril
2023-12-04,29,lisinopril
2023-12-05,16,lisinopril
2023-12-06,19,lisinopril
2023-12-07,25,lisinopril
2023-12-08,19,lisinopril
2023-12-09,2,lisinopril
2023-12-10,1,lisinopril
2023-12-11,28,lisinopril
2023-12-12,18,lisinopril
2023-12-13,30,lisinopril
2023-12-14,13,lisinopril
2023-12-15,41,lisinopril
2023-12-17,1,lisinopril
2023-12-18,38,lisinopril
2023-12-19,29,lisinopril
2023-12-20,27,lisinopril
2023-12-21,28,lisinopril
2023-12-22,38,lisinopril
2023-12-23,8,lisinopril
2023-12-24,6,lisinopril
2023-12-25,12,lisinopril
2023-12-26,27,lisinopril
2023-12-27,18,lisinopril
2023-12-28,24,lisinopril
2023-12-29,23,lisinopril
2023-12-30,1,lisinopril
2023-12-31,6,lisinopril
2024-01-01,10,lisinopril
2024-01-02,27,lisinopril
2024-01-03,29,lisinopril
2024-01-04,23,lisinopril
2024-01-05,33,lisinopril
2024-01-06,6,lisinopril
2024-01-07,1,lisinopril
2024-01-08,24,lisinopril
2024-01-09,33,lisinopril
2024-01-10,39,lisinopril
2024-01-11,28,lisinopril
2024-01-12,26,lisinopril
2024-01-13,5,lisinopril
2024-01-14,8,lisinopril
2024-01-15,14,lisinopril
2024-01-16,25,lisinopril
2024-01-17,29,lisinopril
2024-01-18,31,lisinopril
2024-01-19,22,lisinopril
2024-01-20,6,lisinopril
2024-01-21,4,lisinopril
2024-01-22,31,lisinopril
2024-01-23,24,lisinopril
2024-01-24,29,lisinopril
2024-01-25,35,lisinopril
2024-01-26,20,lisinopril
2024-01-27,4,lisinopril
2024-01-28,2,lisinopril
2024-01-29,29,lisinopril
2024-01-30,44,lisinopril
2024-01-31,32,lisinopril
2024-02-01,28,lisinopril
2024-02-02,18,lisinopril
2024-02-03,5,lisinopril
2024-02-04,27,lisinopril
2024-02-05,27,lisinopril
2024-02-06,30,lisinopril
2024-02-07,28,lisinopril
2024-02-08,20,lisinopril
2024-02-09,24,lisinopril
2024-02-10,5,lisinopril
2024-02-11,5,lisinopril
2024-02-12,27,lisinopril
2024-02-13,19,lisinopril
2024-02-14,18,lisinopril
2024-02-15,17,lisinopril
2024-02-16,18,lisinopril
2024-02-17,6,lisinopril
2024-02-18,5,lisinopril
2024-02-19,31,lisinopril
2024-02-20,28,lisinopril
